id,gpcr1,gpcr2,rmsd,sequence
,4N4W,4NTJ,6.655823231,
,4N4W,4O9R,0.6205589771,
,4N4W,4OO9,6.483641148,
,4N4W,4OR2,5.319461823,
,4N4W,4PHU,5.574442387,
,4N4W,4PXF,4.863483906,
,4N4W,4PXZ,7.535486698,
,4N4W,4PY0,8.132743835,
,4N4W,4QIM,0.5925822854,
,4N4W,4QIN,0.5719242096,
,4N4W,4QKX,5.024516106,
,4N4W,4RWA,7.369456768,
,4N4W,4RWD,6.169336796,
,4N4W,4RWS,6.418650627,
,4N4W,4S0V,6.476665497,
,4N4W,4U14,8.190096855,
,4N4W,4U15,7.45055151,
,4N4W,4U16,7.759963036,
,4N4W,4UG2,8.934995651,
,4N4W,4UHR,6.199237347,
,4N4W,4WW3,6.839792728,
,4N4W,4X1H,4.865221977,
,4N4W,4XEE,8.901714325,
,4N4W,4XES,10.11023521,
,4N4W,4XNV,5.395099163,
,4N4W,4XNW,4.835261345,
,4N4W,4XT1,12.92347622,
,4N4W,4XT3,8.912441254,
,4N4W,4YAY,7.267738819,
,4N4W,4Z34,6.260231495,
,4N4W,4Z35,6.217795372,
,4N4W,4Z36,6.256484509,
,4N4W,4Z9G,11.32952499,
,4N4W,4ZJ8,8.596966743,
,4N4W,4ZJC,8.614452362,
,4N4W,4ZUD,8.211304665,
,4N4W,4ZWJ,5.282333851,
,4N4W,5A8E,6.415062428,
,4N4W,5C1M,8.709537506,
,4N4W,5CGC,6.021416664,
,4N4W,5CGD,6.139900684,
,4N4W,5CXV,5.477239609,
,4N4W,5D5A,5.385239124,
,4N4W,5D5B,6.305310726,
,4N4W,5D6L,4.667344093,
,4N4W,5DGY,5.28233242,
,4N4W,5DHG,10.31603813,
,4N4W,5DHH,10.19385624,
,4N4W,5DSG,7.317637444,
,4N4W,5DYS,4.726433754,
,4N4W,5EE7,4.188522816,
,4N4W,5EN0,5.014116764,
,4N4W,5F8U,4.212555408,
,4N4W,5G53,4.95973587,
,4N4W,5GLH,7.210569859,
,4N4W,5GLI,10.00322723,
,4N4W,5IU4,4.356982708,
,4N4W,5IU7,4.386073112,
,4N4W,5IU8,4.356135368,
,4N4W,5IUA,4.40045929,
,4N4W,5IUB,4.350213051,
,4N4W,5JQH,5.721338749,
,4N4W,5JTB,4.396299362,
,4N4W,5K2A,4.385196686,
,4N4W,5K2B,4.448303223,
,4N4W,5K2C,4.437390804,
,4N4W,5K2D,4.146243572,
,4N4W,5KW2,6.189671516,
,4N4W,5L7D,0.471560061,
,4N4W,5L7I,0.4959014356,
,4N4W,5LWE,8.225715637,
,4N4W,5MZJ,4.434995651,
,4N4W,5MZP,4.408578873,
,4N4W,5N2R,4.420647621,
,4N4W,5N2S,9.377148628,
,4N4W,5NDD,6.148415565,
,4N4W,5NDZ,6.149456501,
,4N4W,5NJ6,6.166389942,
,4N4W,5NLX,4.157337666,
,4N4W,5NM2,4.374056816,
,4N4W,5NM4,4.296365261,
,4N4W,5NX2,4.911057949,
,4N4W,5O9H,5.801998615,
,4N4W,5OLG,4.389899731,
,4N4W,5OLH,4.382297993,
,4N4W,5OLO,4.436790943,
,4N4W,5OLV,4.396286488,
,4N4W,5OLZ,4.433164597,
,4N4W,5OM1,4.477338314,
,4N4W,5OM4,4.311142445,
,4N4W,5T04,6.081407547,
,4N4W,5T1A,6.960858345,
,4N4W,5TE3,6.288551807,
,4N4W,5TE5,4.607004166,
,4N4W,5TGZ,6.604092121,
,4N4W,5TUD,8.328564644,
,4N4W,5TVN,7.75604248,
,4N4W,5TZR,5.775478363,
,4N4W,5TZY,5.438115597,
,4N4W,5U09,7.136305332,
,4N4W,5UEN,6.706737995,
,4N4W,5UIG,4.903839111,
,4N4W,5UIW,6.449744701,
,4N4W,5UNF,8.529558182,
,4N4W,5UNG,7.920251369,
,4N4W,5UNH,6.999109745,
,4N4W,5UVI,5.068470001,
,4N4W,5UZ7,7.2322855,
,4N4W,5V54,5.199863911,
,4N4W,5V56,0.4841633439,
,4N4W,5V57,0.5479955673,
,4N4W,5VAI,22.17635345,
,4N4W,5VBL,7.619040012,
,4N4W,5VEW,5.793039322,
,4N4W,5VEX,5.691118717,
,4N4W,5VRA,4.448095322,
,4N4W,5W0P,4.867307663,
,4N4W,5WB1,12.50242138,
,4N4W,5WB2,13.4505043,
,4N4W,5WF5,6.223238945,
,4N4W,5WF6,5.855322361,
,4N4W,5WIU,5.277930737,
,4N4W,5WIV,5.505042076,
,4N4W,5WKT,6.6111269,
,4N4W,5WQC,5.793498516,
,4N4W,5WS3,6.426401615,
,4N4W,5X7D,5.463073254,
,4N4W,5X93,9.786623001,
,4N4W,5XEZ,6.271502495,
,4N4W,5XF1,5.010000229,
,4N4W,5XJM,7.825181961,
,4N4W,5XPR,8.042815208,
,4N4W,5XR8,5.939521313,
,4N4W,5XRA,6.724057674,
,4N4W,5YC8,5.078406334,
,4N4W,5YHL,7.912678242,
,4N4W,5YQZ,6.539692402,
,4N4W,5YWY,7.695287704,
,4N4W,5ZBH,5.978410244,
,4N4W,5ZBQ,5.469142437,
,4N4W,5ZHP,5.348043919,
,4N4W,5ZK3,5.396643639,
,4N4W,5ZK8,6.381587029,
,4N4W,5ZKB,5.256494999,
,4N4W,5ZKC,5.06603384,
,4N4W,5ZKP,9.206061363,
,4N4W,5ZKQ,6.999895573,
,4N4W,6AK3,6.279721737,
,4N4W,6AKX,6.80596447,
,4N4W,6AKY,7.074913025,
,4N4W,6AQF,5.104876995,
,4N4W,6B3J,5.136264801,
,4N4W,6B73,8.364528656,
,4N4W,6BD4,1.284945488,
,4N4W,6BQG,7.261532307,
,4N4W,6BQH,6.889419556,
,4N4W,6C1Q,7.396739006,
,4N4W,6C1R,6.597123146,
,4N4W,6CM4,5.06450367,
,4N4W,6CMO,6.290698051,
,4N4W,6D26,6.559956074,
,4N4W,6D27,8.041402817,
,4N4W,6D9H,9.103072166,
,4N4W,6DDE,5.823794842,
,4N4W,6DDF,9.348243713,
,4N4W,6DRX,6.767126083,
,4N4W,6DRY,7.29068327,
,4N4W,6DRZ,7.002587318,
,4N4W,6DS0,6.764760017,
,4N4W,6E3Y,6.589896202,
,4N4W,6E+59,6.877585411,
,4N4W,6FFH,6.795207977,
,4N4W,6FFI,6.482561588,
,4N4W,6FJ3,5.50535059,
,4N4W,6FK6,4.367500782,
,4N4W,6FK7,5.19492197,
,4N4W,6FK8,10.63289261,
,4N4W,6FK9,5.361255169,
,4N4W,6FKA,4.793585777,
,4N4W,6FKB,5.136456013,
,4N4W,6FKC,5.417028427,
,4N4W,6FKD,5.517827034,
,4N4W,6FUF,3.967400789,
,4N4W,6G79,5.908191204,
,4N4W,6GDG,4.99834013,
,4N4W,6GPS,8.551138878,
,4N4W,6GPX,7.466976643,
,4N4W,6H7J,4.696276665,
,4N4W,6H7L,4.357236385,
,4N4W,6H7M,3.646986246,
,4N4W,6H7N,4.248666763,
,4N4W,6H7O,3.659328938,
,4N4W,6IBL,4.361759663,
,4N4W,6IGK,8.923127174,
,4N4W,6IGL,9.049945831,
,4N4W,6IIU,7.323326588,
,4N4W,6IIV,7.338217258,
,4N4W,6M9T,11.12031651,
,4N4W,6MEO,6.63762331,
,4N4W,6MET,6.637623787,
,4N4W,6MXT,4.370233059,
,4N6H,4NC3,2.485411406,
,4N6H,4NTJ,3.641263485,
,4N6H,4O9R,4.96120739,
,4N6H,4OO9,6.819779873,
,4N6H,4OR2,6.252830029,
,4N6H,4PHU,2.797520876,
,4N6H,4PXF,2.299866438,
,4N6H,4PXZ,3.684801579,
,4N6H,4PY0,3.662221432,
,4N6H,4QIM,5.993566036,
,4N6H,4QIN,4.663061619,
,4N6H,4QKX,1.941821933,
,4N6H,4RWA,0.7260924578,
,4N6H,4RWD,0.6051200032,
,4N6H,4RWS,2.888060331,
,4N6H,4S0V,1.808064103,
,4N6H,4U14,2.804155111,
,4N6H,4U15,1.948522568,
,4N6H,4U16,2.284219503,
,4N6H,4UG2,2.635929585,
,4N6H,4UHR,5.025878429,
,4N6H,4WW3,2.188156366,
,4N6H,4X1H,2.385222673,
,4N6H,4XEE,2.932015657,
,4N6H,4XES,3.078397274,
,4N6H,4XNV,1.95663178,
,4N6H,4XNW,2.282913208,
,4N6H,4XT1,2.94161725,
,4N6H,4XT3,2.376570225,
,4N6H,4YAY,4.224826813,
,4N6H,4Z34,3.034766674,
,4N6H,4Z35,3.518924236,
,4N6H,4Z36,3.523336649,
,4N6H,4Z9G,5.662772179,
,4N6H,4ZJ8,2.297189236,
,4N6H,4ZJC,2.294466496,
,4N6H,4ZUD,3.05239439,
,4N6H,4ZWJ,2.97149086,
,4N6H,5A8E,1.702932954,
,4N6H,5C1M,1.668596029,
,4N6H,5CGC,6.000938416,
,4N6H,5CGD,6.221085072,
,4N6H,5CXV,2.45145607,
,4N6H,5D5A,1.937111735,
,4N6H,5D5B,2.061980247,
,4N6H,5D6L,1.62840414,
,4N6H,5DGY,2.971499681,
,4N6H,5DHG,0.8564921021,
,4N6H,5DHH,0.9380671382,
,4N6H,5DSG,2.69505167,
,4N6H,5DYS,2.722766161,
,4N6H,5EE7,5.655282497,
,4N6H,5EN0,2.719450235,
,4N6H,5F8U,1.94713223,
,4N6H,5G53,3.860566854,
,4N6H,5GLH,2.87190938,
,4N6H,5GLI,2.640501261,
,4N6H,5IU4,2.172064543,
,4N6H,5IU7,2.213802576,
,4N6H,5IU8,2.147339821,
,4N6H,5IUA,2.371967316,
,4N6H,5IUB,2.137469053,
,4N6H,5JQH,1.623368025,
,4N6H,5JTB,2.334413528,
,4N6H,5K2A,2.376671314,
,4N6H,5K2B,2.372236013,
,4N6H,5K2C,2.362956285,
,4N6H,5K2D,2.3700037,
,4N6H,5KW2,3.1561656,
,4N6H,5L7D,5.079109192,
,4N6H,5L7I,5.693020821,
,4N6H,5LWE,4.645826817,
,4N6H,5MZJ,2.231846333,
,4N6H,5MZP,2.343458891,
,4N6H,5N2R,2.052775621,
,4N6H,5N2S,2.784399033,
,4N6H,5NDD,4.088601589,
,4N6H,5NDZ,4.443239212,
,4N6H,5NJ6,4.194226742,
,4N6H,5NLX,2.087356806,
,4N6H,5NM2,2.226167679,
,4N6H,5NM4,2.298086643,
,4N6H,5NX2,9.078133583,
,4N6H,5O9H,1.994027972,
,4N6H,5OLG,2.21380353,
,4N6H,5OLH,2.432308435,
,4N6H,5OLO,2.37879467,
,4N6H,5OLV,2.374245405,
,4N6H,5OLZ,2.362395763,
,4N6H,5OM1,2.394600868,
,4N6H,5OM4,2.200779915,
,4N6H,5T04,3.431450605,
,4N6H,5T1A,3.328778028,
,4N6H,5TE3,2.693056822,
,4N6H,5TE5,2.429512024,
,4N6H,5TGZ,3.088572264,
,4N6H,5TUD,2.472338438,
,4N6H,5TVN,2.4508183,
,4N6H,5TZR,3.018967152,
,4N6H,5TZY,2.94888258,
,4N6H,5U09,2.848078012,
,4N6H,5UEN,2.613874435,
,4N6H,5UIG,2.73043561,
,4N6H,5UIW,2.588786364,
,4N6H,5UNF,2.464743853,
,4N6H,5UNG,3.25567174,
,4N6H,5UNH,2.43088913,
,4N6H,5UVI,2.504188538,
,4N6H,5UZ7,5.598763943,
,4N6H,5V54,2.425849199,
,4N6H,5V56,11.00216961,
,4N6H,5V57,10.50701427,
,4N6H,5VAI,8.868924141,
,4N6H,5VBL,3.614631653,
,4N6H,5VEW,4.628578186,
,4N6H,5VEX,4.530855656,
,4N6H,5VRA,2.51120162,
,4N6H,5W0P,3.020857573,
,4N6H,5WB1,2.85103941,
,4N6H,5WB2,2.409366608,
,4N6H,5WF5,3.324728489,
,4N6H,5WF6,3.072831154,
,4N6H,5WIU,2.112939119,
,4N6H,5WIV,2.607303619,
,4N6H,5WKT,3.784200191,
,4N6H,5WQC,1.846511483,
,4N6H,5WS3,1.895623207,
,4N6H,5X7D,1.907430887,
,4N6H,5X93,3.097136497,
,4N6H,5XEZ,4.400253296,
,4N6H,5XF1,5.561377525,
,4N6H,5XJM,2.053491592,
,4N6H,5XPR,2.781523705,
,4N6H,5XR8,4.197991848,
,4N6H,5XRA,4.28557682,
,4N6H,5YC8,2.348699808,
,4N6H,5YHL,4.277054787,
,4N6H,5YQZ,5.748337746,
,4N6H,5YWY,4.278816223,
,4N6H,5ZBH,2.087936163,
,4N6H,5ZBQ,1.602510929,
,4N6H,5ZHP,2.040165424,
,4N6H,5ZK3,1.853187323,
,4N6H,5ZK8,2.307167053,
,4N6H,5ZKB,2.421044111,
,4N6H,5ZKC,2.613415956,
,4N6H,5ZKP,4.791224003,
,4N6H,5ZKQ,3.583579302,
,4N6H,6AK3,3.900487661,
,4N6H,6AKX,1.895406604,
,4N6H,6AKY,2.147429705,
,4N6H,6AQF,2.379505157,
,4N6H,6B3J,7.860081673,
,4N6H,6B73,1.99646616,
,4N6H,6BD4,5.271726131,
,4N6H,6BQG,2.741565228,
,4N6H,6BQH,2.291763306,
,4N6H,6C1Q,1.871556044,
,4N6H,6C1R,2.026954412,
,4N6H,6CM4,2.942013502,
,4N6H,6CMO,4.121804237,
,4N6H,6D26,2.563483953,
,4N6H,6D27,2.757468224,
,4N6H,6D9H,3.093483925,
,4N6H,6DDE,1.845731735,
,4N6H,6DDF,1.826335669,
,4N6H,6DRX,2.340154886,
,4N6H,6DRY,2.452825308,
,4N6H,6DRZ,2.551392555,
,4N6H,6DS0,2.290565968,
,4N6H,6E3Y,6.141242027,
,4N6H,6E+59,2.097300768,
,4N6H,6FFH,8.806218147,
,4N6H,6FFI,6.714327812,
,4N6H,6FJ3,5.825701714,
,4N6H,6FK6,4.02816534,
,4N6H,6FK7,3.385385036,
,4N6H,6FK8,3.318125486,
,4N6H,6FK9,4.242381573,
,4N6H,6FKA,4.012816429,
,4N6H,6FKB,4.113952637,
,4N6H,6FKC,4.062270641,
,4N6H,6FKD,4.138408661,
,4N6H,6FUF,3.358642817,
,4N6H,6G79,2.934275627,
,4N6H,6GDG,3.689792633,
,4N6H,6GPS,1.75866425,
,4N6H,6GPX,2.25707531,
,4N6H,6H7J,2.400196791,
,4N6H,6H7L,2.849819899,
,4N6H,6H7M,2.370345592,
,4N6H,6H7N,2.259399652,
,4N6H,6H7O,2.043902159,
,4N6H,6IBL,2.85751152,
,4N6H,6IGK,2.81114459,
,4N6H,6IGL,2.810988188,
,4N6H,6IIU,3.828881264,
,4N6H,6IIV,3.915267467,
,4N6H,6M9T,3.009119272,
,4N6H,6MEO,2.025479555,
,4N6H,6MET,2.025479555,
,4N6H,6MXT,2.294184446,
,4NC3,4NTJ,3.84376955,
,4NC3,4O9R,7.66508913,
,4NC3,4OO9,5.894378185,
,4NC3,4OR2,7.088459015,
,4NC3,4PHU,4.160449982,
,4NC3,4PXF,2.401920795,
,4NC3,4PXZ,4.433439255,
,4NC3,4PY0,4.493724346,
,4NC3,4QIM,6.938523293,
,4NC3,4QIN,6.310639381,
,4NC3,4QKX,1.501852751,
,4NC3,4RWA,3.195774555,
,4NC3,4RWD,2.467691898,
,4NC3,4RWS,4.919469357,
,4NC3,4S0V,1.955492735,
,4NC3,4U14,3.539603949,
,4NC3,4U15,2.138777494,
,4NC3,4U16,2.940661192,
,4NC3,4UG2,2.152420998,
,4NC3,4UHR,2.07593441,
,4NC3,4WW3,3.898632526,
,4NC3,4X1H,2.435633898,
,4NC3,4XEE,2.810104609,
,4NC3,4XES,3.26565361,
,4NC3,4XNV,4.695878983,
,4NC3,4XNW,4.973239422,
,4NC3,4XT1,3.931874275,
,4NC3,4XT3,3.822981358,
,4NC3,4YAY,4.354856968,
,4NC3,4Z34,3.224188566,
,4NC3,4Z35,3.195139885,
,4NC3,4Z36,3.203698158,
,4NC3,4Z9G,7.380935192,
,4NC3,4ZJ8,2.017647982,
,4NC3,4ZJC,1.915613055,
,4NC3,4ZUD,4.56889534,
,4NC3,4ZWJ,4.076425552,
,4NC3,5A8E,1.99446404,
,4NC3,5C1M,2.952968121,
,4NC3,5CGC,6.065830708,
,4NC3,5CGD,7.027588367,
,4NC3,5CXV,2.002869368,
,4NC3,5D5A,1.528896332,
,4NC3,5D5B,1.529902339,
,4NC3,5D6L,1.457088947,
,4NC3,5DGY,4.076454163,
,4NC3,5DHG,2.381191492,
,4NC3,5DHH,3.036015034,
,4NC3,5DSG,4.198470116,
,4NC3,5DYS,2.966612577,
,4NC3,5EE7,5.441924095,
,4NC3,5EN0,2.550069809,
,4NC3,5F8U,1.709177613,
,4NC3,5G53,2.489951611,
,4NC3,5GLH,2.869762421,
,4NC3,5GLI,3.845023632,
,4NC3,5IU4,2.877502918,
,4NC3,5IU7,2.62472868,
,4NC3,5IU8,2.632520914,
,4NC3,5IUA,2.643636227,
,4NC3,5IUB,1.9747926,
,4NC3,5JQH,1.675717473,
,4NC3,5JTB,2.748493671,
,4NC3,5K2A,2.019015551,
,4NC3,5K2B,2.02446413,
,4NC3,5K2C,1.985500574,
,4NC3,5K2D,2.348988771,
,4NC3,5KW2,4.094352245,
,4NC3,5L7D,6.551309109,
,4NC3,5L7I,6.236043453,
,4NC3,5LWE,4.32262516,
,4NC3,5MZJ,2.645451069,
,4NC3,5MZP,2.834717035,
,4NC3,5N2R,3.280343533,
,4NC3,5N2S,3.099777937,
,4NC3,5NDD,3.971027374,
,4NC3,5NDZ,4.387350082,
,4NC3,5NJ6,3.99592495,
,4NC3,5NLX,1.979686856,
,4NC3,5NM2,2.082788706,
,4NC3,5NM4,1.983636498,
,4NC3,5NX2,5.707401752,
,4NC3,5O9H,3.047099113,
,4NC3,5OLG,1.985877395,
,4NC3,5OLH,2.073409796,
,4NC3,5OLO,2.341948986,
,4NC3,5OLV,2.421549797,
,4NC3,5OLZ,2.550614834,
,4NC3,5OM1,3.035002708,
,4NC3,5OM4,1.977493882,
,4NC3,5T04,2.974234104,
,4NC3,5T1A,4.902788162,
,4NC3,5TE3,2.317459583,
,4NC3,5TE5,3.324845076,
,4NC3,5TGZ,3.275499582,
,4NC3,5TUD,1.00637579,
,4NC3,5TVN,0.4344432354,
,4NC3,5TZR,4.087011814,
,4NC3,5TZY,3.383532286,
,4NC3,5U09,2.914323807,
,4NC3,5UEN,4.638804436,
,4NC3,5UIG,2.471897602,
,4NC3,5UIW,3.585507154,
,4NC3,5UNF,3.101334095,
,4NC3,5UNG,3.00191021,
,4NC3,5UNH,2.861512423,
,4NC3,5UVI,2.031141281,
,4NC3,5UZ7,5.642163277,
,4NC3,5V54,1.669810772,
,4NC3,5V56,6.995799065,
,4NC3,5V57,8.480019569,
,4NC3,5VAI,7.348021984,
,4NC3,5VBL,4.384185791,
,4NC3,5VEW,6.373549938,
,4NC3,5VEX,6.251053333,
,4NC3,5VRA,2.528592587,
,4NC3,5W0P,3.387636185,
,4NC3,5WB1,3.71761179,
,4NC3,5WB2,4.220355988,
,4NC3,5WF5,2.319838762,
,4NC3,5WF6,4.063095093,
,4NC3,5WIU,2.175445318,
,4NC3,5WIV,2.268185377,
,4NC3,5WKT,3.327119112,
,4NC3,5WQC,2.229655743,
,4NC3,5WS3,2.151688576,
,4NC3,5X7D,1.599383116,
,4NC3,5X93,3.649608135,
,4NC3,5XEZ,5.681367874,
,4NC3,5XF1,5.364934444,
,4NC3,5XJM,3.10466671,
,4NC3,5XPR,4.080933094,
,4NC3,5XR8,4.325436592,
,4NC3,5XRA,3.844825983,
,4NC3,5YC8,2.866490126,
,4NC3,5YHL,4.251860142,
,4NC3,5YQZ,7.609140396,
,4NC3,5YWY,4.252149582,
,4NC3,5ZBH,2.778970957,
,4NC3,5ZBQ,2.491779804,
,4NC3,5ZHP,3.156164646,
,4NC3,5ZK3,1.846882701,
,4NC3,5ZK8,3.298925161,
,4NC3,5ZKB,1.890079856,
,4NC3,5ZKC,2.818980455,
,4NC3,5ZKP,4.920145035,
,4NC3,5ZKQ,3.962221146,
,4NC3,6AK3,4.685930252,
,4NC3,6AKX,4.145234585,
,4NC3,6AKY,3.7489748,
,4NC3,6AQF,2.055154085,
,4NC3,6B3J,6.553751945,
,4NC3,6B73,2.731290102,
,4NC3,6BD4,5.638936996,
,4NC3,6BQG,1.151456356,
,4NC3,6BQH,1.524714589,
,4NC3,6C1Q,2.963903189,
,4NC3,6C1R,3.280837297,
,4NC3,6CM4,1.762582183,
,4NC3,6CMO,3.259065151,
,4NC3,6D26,3.112637281,
,4NC3,6D27,2.847416639,
,4NC3,6D9H,3.490674257,
,4NC3,6DDE,2.94724679,
,4NC3,6DDF,3.041169643,
,4NC3,6DRX,0.4636336565,
,4NC3,6DRY,0.4409584701,
,4NC3,6DRZ,0.3927305639,
,4NC3,6DS0,0.3765560687,
,4NC3,6E3Y,6.35830164,
,4NC3,6E+59,2.307904243,
,4NC3,6FFH,7.502472401,
,4NC3,6FFI,6.1253347399999996,
,4NC3,6FJ3,5.862403393,
,4NC3,6FK6,3.085251331,
,4NC3,6FK7,2.417083263,
,4NC3,6FK8,2.443080902,
,4NC3,6FK9,2.375391245,
,4NC3,6FKA,2.457369328,
,4NC3,6FKB,2.379607916,
,4NC3,6FKC,3.061882973,
,4NC3,6FKD,3.060172796,
,4NC3,6FUF,2.766234159,
,4NC3,6G79,1.354824662,
,4NC3,6GDG,2.570675135,
,4NC3,6GPS,2.61062336,
,4NC3,6GPX,3.487090349,
,4NC3,6H7J,2.851375103,
,4NC3,6H7L,1.414145827,
,4NC3,6H7M,3.184694529,
,4NC3,6H7N,1.450668216,
,4NC3,6H7O,2.76632905,
,4NC3,6IBL,2.762205124,
,4NC3,6IGK,3.167598248,
,4NC3,6IGL,2.920883417,
,4NC3,6IIU,3.643113852,
,4NC3,6IIV,3.283115387,
,4NC3,6M9T,5.33278656,
,4NC3,6MEO,3.581047773,
,4NC3,6MET,3.581047773,
,4NC3,6MXT,1.511063576,
,4NTJ,4O9R,6.508258343,
,4NTJ,4OO9,7.141602516,
,4NTJ,4OR2,6.363601685,
,4NTJ,4PHU,5.512023449,
,4NTJ,4PXF,4.752222061,
,4NTJ,4PXZ,1.231966972,
,4NTJ,4PY0,0.9707705379,
,4NTJ,4QIM,6.866445065,
,4NTJ,4QIN,6.038331032,
,4NTJ,4QKX,5.114833832,
,4NTJ,4RWA,7.776745319,
,4NTJ,4RWD,4.313440323,
,4NTJ,4RWS,3.136993647,
,4NTJ,4S0V,3.277053118,
,4NTJ,4U14,5.228489399,
,4NTJ,4U15,4.446185589,
,4NTJ,4U16,6.65413332,
,4NTJ,4UG2,5.93087101,
,4NTJ,4UHR,5.622699738,
,4NTJ,4WW3,5.233646393,
,4NTJ,4X1H,4.377178669,
,4NTJ,4XEE,3.790621996,
,4NTJ,4XES,3.834210634,
,4NTJ,4XNV,3.568043232,
,4NTJ,4XNW,3.122647047,
,4NTJ,4XT1,3.523988962,
,4NTJ,4XT3,3.644984007,
,4NTJ,4YAY,3.153569937,
,4NTJ,4Z34,3.439327002,
,4NTJ,4Z35,3.563346148,
,4NTJ,4Z36,3.558898449,
,4NTJ,4Z9G,6.030212879,
,4NTJ,4ZJ8,3.129840136,
,4NTJ,4ZJC,2.910548687,
,4NTJ,4ZUD,2.312902689,
,4NTJ,4ZWJ,4.566914558,
,4NTJ,5A8E,5.034489155,
,4NTJ,5C1M,4.326767921,
,4NTJ,5CGC,6.406575203,
,4NTJ,5CGD,6.129952431,
,4NTJ,5CXV,5.326862335,
,4NTJ,5D5A,4.479888439,
,4NTJ,5D5B,4.457908154,
,4NTJ,5D6L,4.471354008,
,4NTJ,5DGY,4.566918373,
,4NTJ,5DHG,3.584460974,
,4NTJ,5DHH,3.354310751,
,4NTJ,5DSG,6.140020847,
,4NTJ,5DYS,4.847599983,
,4NTJ,5EE7,7.351741314,
,4NTJ,5EN0,4.405040741,
,4NTJ,5F8U,6.453769207,
,4NTJ,5G53,6.471259594,
,4NTJ,5GLH,5.355109215,
,4NTJ,5GLI,5.488503456,
,4NTJ,5IU4,4.654872417,
,4NTJ,5IU7,4.119422436,
,4NTJ,5IU8,4.348124027,
,4NTJ,5IUA,4.121841431,
,4NTJ,5IUB,4.357692719,
,4NTJ,5JQH,4.809992313,
,4NTJ,5JTB,4.533838749,
,4NTJ,5K2A,4.150853157,
,4NTJ,5K2B,4.131228447,
,4NTJ,5K2C,4.153398514,
,4NTJ,5K2D,4.134452343,
,4NTJ,5KW2,3.313154936,
,4NTJ,5L7D,9.776698112,
,4NTJ,5L7I,9.159200668,
,4NTJ,5LWE,2.400287151,
,4NTJ,5MZJ,4.139880657,
,4NTJ,5MZP,4.106939793,
,4NTJ,5N2R,4.248161793,
,4NTJ,5N2S,5.700539112,
,4NTJ,5NDD,2.899352789,
,4NTJ,5NDZ,2.951807261,
,4NTJ,5NJ6,3.02734375,
,4NTJ,5NLX,4.553534031,
,4NTJ,5NM2,4.128615856,
,4NTJ,5NM4,4.336011887,
,4NTJ,5NX2,6.185537338,
,4NTJ,5O9H,4.190172195,
,4NTJ,5OLG,4.370343208,
,4NTJ,5OLH,4.53835535,
,4NTJ,5OLO,4.060167313,
,4NTJ,5OLV,4.113869667,
,4NTJ,5OLZ,4.431370735,
,4NTJ,5OM1,4.124700069,
,4NTJ,5OM4,4.438868999,
,4NTJ,5T04,3.271565676,
,4NTJ,5T1A,5.026968002,
,4NTJ,5TE3,4.404211521,
,4NTJ,5TE5,5.420977116,
,4NTJ,5TGZ,4.415119171,
,4NTJ,5TUD,4.267891407,
,4NTJ,5TVN,5.049847126,
,4NTJ,5TZR,5.410866737,
,4NTJ,5TZY,4.493712425,
,4NTJ,5U09,4.379417896,
,4NTJ,5UEN,4.380545616,
,4NTJ,5UIG,6.371601582,
,4NTJ,5UIW,4.314087868,
,4NTJ,5UNF,3.846970797,
,4NTJ,5UNG,3.791594744,
,4NTJ,5UNH,4.386205196,
,4NTJ,5UVI,4.109587669,
,4NTJ,5UZ7,5.944700718,
,4NTJ,5V54,4.233096123,
,4NTJ,5V56,6.997807026,
,4NTJ,5V57,7.305452824,
,4NTJ,5VAI,4.367250919,
,4NTJ,5VBL,4.022569656,
,4NTJ,5VEW,5.132591248,
,4NTJ,5VEX,4.572126865,
,4NTJ,5VRA,4.178780556,
,4NTJ,5W0P,4.061560631,
,4NTJ,5WB1,3.495259285,
,4NTJ,5WB2,3.326328278,
,4NTJ,5WF5,6.091822624,
,4NTJ,5WF6,5.76155901,
,4NTJ,5WIU,4.639299393,
,4NTJ,5WIV,4.624039173,
,4NTJ,5WKT,4.336988926,
,4NTJ,5WQC,3.773457766,
,4NTJ,5WS3,3.593019485,
,4NTJ,5X7D,3.194189787,
,4NTJ,5X93,6.052170277,
,4NTJ,5XEZ,5.936180115,
,4NTJ,5XF1,6.12019825,
,4NTJ,5XJM,2.42185688,
,4NTJ,5XPR,5.090210915,
,4NTJ,5XR8,4.040955067,
,4NTJ,5XRA,4.779078484,
,4NTJ,5YC8,5.497143745,
,4NTJ,5YHL,5.586778641,
,4NTJ,5YQZ,8.583284378,
,4NTJ,5YWY,5.74826622,
,4NTJ,5ZBH,4.848154068,
,4NTJ,5ZBQ,4.224804401,
,4NTJ,5ZHP,5.329008579,
,4NTJ,5ZK3,4.655975342,
,4NTJ,5ZK8,3.851418972,
,4NTJ,5ZKB,5.035024166,
,4NTJ,5ZKC,5.740639687,
,4NTJ,5ZKP,4.797739506,
,4NTJ,5ZKQ,1.714352012,
,4NTJ,6AK3,5.80973053,
,4NTJ,6AKX,4.196309566,
,4NTJ,6AKY,3.79776454,
,4NTJ,6AQF,4.212164879,
,4NTJ,6B3J,5.681649685,
,4NTJ,6B73,3.235641003,
,4NTJ,6BD4,5.864733696,
,4NTJ,6BQG,3.137938499,
,4NTJ,6BQH,3.998683453,
,4NTJ,6C1Q,3.366452217,
,4NTJ,6C1R,4.202889919,
,4NTJ,6CM4,4.899195194,
,4NTJ,6CMO,3.605382442,
